customer_id,name,city,age,spending,product,purchase_date
67091,Arjun1372,Chennai,40,72465,Laptop,2024-09-17
67092,Karan1124,Pune,42,54516,TV,2023-07-06
67093,Pooja4829,Mumbai,59,51734,Shoes,2023-03-06
67094,Karan3271,Hyderabad,43,95920,Tablet,2024-10-15
67095,Karan4961,Delhi,23,45825,Laptop,2023-05-24
67096,Vikram3487,Delhi,57,17750,Laptop,2023-02-25
67097,Rahul1207,Mumbai,27,50897,Laptop,2024-05-30
67098,Arjun2973,Mumbai,45,78681,Laptop,2023-07-11
67099,Sumit949,Hyderabad,57,22620,Headphones,2024-02-23
67100,Rahul3020,Chennai,34,43008,Headphones,2024-08-26
67101,Pooja218,Hyderabad,40,85960,Mobile,2023-09-16
67102,Rahul1202,Kolkata,54,90695,Shoes,2024-10-25
67103,Neha4173,Chennai,45,5409,TV,2023-11-29
67104,Riya618,Chennai,49,3062,Shoes,2024-02-26
67105,Amit586,Pune,41,99180,Mobile,2023-10-04
67106,Amit4272,Pune,52,17340,Tablet,2024-04-20
67107,Pooja112,Delhi,42,23549,Mobile,2024-05-19
67108,Riya4084,Pune,46,73298,Tablet,2023-08-25
67109,Anjali198,Chennai,53,32465,Headphones,2023-05-06
67110,Rahul139,Chennai,33,1417,TV,2023-04-17
67111,Neha720,Chennai,21,50272,Shoes,2023-10-04
67112,Amit4064,Mumbai,31,59906,Headphones,2023-05-02
67113,Sumit1645,Kolkata,33,27546,Headphones,2024-06-02
67114,Sumit3962,Kolkata,46,35756,Shoes,2024-07-24
67115,Neha1540,Kolkata,49,83705,Watch,2024-01-03
67116,Sumit4371,Bangalore,33,19672,Tablet,2024-07-27
67117,Karan1894,Chennai,29,76977,Watch,2024-05-29
67118,Karan3565,Kolkata,37,8243,Watch,2024-03-29
67119,Amit2198,Mumbai,32,66283,Tablet,2023-01-31
67120,Riya1517,Kolkata,39,47925,Laptop,2023-08-27
67121,Anjali4911,Pune,29,87082,Mobile,2024-03-16
67122,Amit419,Hyderabad,40,56859,Laptop,2023-12-27
67123,Pooja4241,Mumbai,23,32188,Mobile,2023-08-21
67124,Rahul450,Chennai,32,67560,Watch,2023-04-12
67125,Vikram3695,Hyderabad,48,61438,TV,2024-02-19
67126,Vikram212,Bangalore,25,76896,Headphones,2023-02-01
67127,Vikram4895,Delhi,25,89791,Watch,2024-02-06
67128,Karan3587,Pune,57,52880,TV,2023-10-25
67129,Neha3414,Kolkata,28,58620,Laptop,2023-02-18
67130,Arjun4694,Pune,21,2054,Mobile,2024-09-02
67131,Riya277,Kolkata,30,36399,Mobile,2024-01-11
67132,Pooja1770,Delhi,22,8830,Watch,2024-11-05
67133,Neha2569,Bangalore,54,16261,Watch,2023-05-09
67134,Karan1854,Bangalore,27,87958,Tablet,2023-04-26
67135,Rahul2939,Pune,51,13303,Watch,2023-02-22
67136,Riya588,Hyderabad,39,78366,Watch,2024-03-04
67137,Neha2330,Kolkata,21,82836,Mobile,2023-10-18
67138,Sumit1584,Hyderabad,57,51514,Shoes,2023-04-07
67139,Pooja1289,Kolkata,47,63391,TV,2024-11-12
67140,Arjun2999,Mumbai,27,27592,Mobile,2023-01-06
67141,Sumit1507,Bangalore,24,24647,Watch,2023-11-22
67142,Anjali2430,Kolkata,27,14966,Headphones,2024-02-01
67143,Neha878,Chennai,41,95116,Tablet,2024-10-17
67144,Arjun3190,Bangalore,47,55447,Tablet,2024-11-16
67145,Sumit4839,Bangalore,42,39865,Laptop,2024-01-16
67146,Sumit1896,Delhi,22,71483,Shoes,2023-01-08
67147,Sumit4394,Hyderabad,29,34625,Mobile,2023-09-27
67148,Neha1907,Mumbai,54,9762,Tablet,2023-08-19
67149,Karan3596,Delhi,44,88907,Shoes,2023-02-01
67150,Pooja3717,Delhi,44,24912,Headphones,2023-08-13
67151,Amit2988,Hyderabad,35,14805,Watch,2023-01-07
67152,Karan2893,Kolkata,60,5748,Laptop,2024-06-06
67153,Anjali1171,Chennai,42,63865,Shoes,2023-09-16
67154,Sumit3642,Kolkata,42,3667,Tablet,2023-03-09
67155,Anjali4272,Hyderabad,59,49138,Mobile,2023-09-01
67156,Anjali1809,Bangalore,19,99837,TV,2023-10-05
67157,Arjun3770,Mumbai,18,25430,Mobile,2023-02-18
67158,Amit1464,Pune,33,34159,TV,2023-10-21
67159,Rahul2529,Chennai,51,47754,Headphones,2024-01-22
67160,Sumit4751,Kolkata,59,95150,Watch,2023-04-24
67161,Amit3845,Mumbai,38,48234,Mobile,2024-09-28
67162,Rahul2242,Delhi,28,77881,TV,2023-10-28
67163,Rahul4761,Hyderabad,30,94087,Tablet,2023-09-29
67164,Pooja4844,Bangalore,20,30323,TV,2024-04-29
67165,Vikram616,Kolkata,18,20140,Shoes,2024-07-29
67166,Riya3103,Kolkata,56,73886,Mobile,2023-03-21
67167,Sumit2773,Hyderabad,19,56155,TV,2024-09-12
67168,Anjali2812,Delhi,47,63847,Mobile,2024-04-28
67169,Neha2893,Pune,26,8212,Mobile,2024-03-22
67170,Rahul4474,Bangalore,27,60316,Headphones,2024-05-24
67171,Anjali2657,Chennai,29,48454,Laptop,2024-09-06
67172,Neha4662,Delhi,28,32135,Mobile,2023-08-07
67173,Sumit1005,Kolkata,53,69064,Laptop,2024-04-04
67174,Riya4348,Delhi,53,95763,Tablet,2023-10-01
67175,Sumit147,Pune,42,43075,Tablet,2024-09-29
67176,Vikram3316,Bangalore,51,96683,Headphones,2024-02-29
67177,Rahul2011,Bangalore,27,2711,Headphones,2023-12-20
67178,Anjali289,Delhi,48,46967,Watch,2024-09-11
67179,Sumit3810,Delhi,44,18871,Headphones,2023-03-29
67180,Arjun1180,Pune,28,59501,Mobile,2023-07-10
67181,Arjun3615,Kolkata,50,35844,Watch,2023-08-30
67182,Vikram2155,Pune,38,89746,TV,2024-05-08
67183,Vikram1025,Pune,43,81992,Watch,2023-08-28
67184,Pooja3134,Bangalore,18,17367,Mobile,2024-08-24
67185,Sumit339,Kolkata,32,15949,Headphones,2023-06-05
67186,Pooja572,Mumbai,57,17166,Watch,2024-04-25
67187,Arjun437,Mumbai,50,87274,TV,2024-08-13
67188,Pooja2467,Mumbai,39,49431,Shoes,2023-10-16
67189,Rahul2837,Pune,23,48225,TV,2023-07-23
67190,Sumit344,Hyderabad,20,23063,Headphones,2023-10-27
67191,Sumit3,Pune,25,71374,Headphones,2024-07-18
67192,Pooja4004,Delhi,42,6995,Mobile,2024-08-21
67193,Sumit4067,Kolkata,24,87821,Watch,2024-04-24
67194,Amit579,Delhi,31,8845,Headphones,2024-03-26
67195,Neha4349,Mumbai,53,74472,TV,2023-12-26
67196,Vikram3693,Mumbai,31,30842,Shoes,2023-04-17
67197,Neha2090,Chennai,30,44850,Mobile,2024-11-02
67198,Neha2643,Pune,32,90450,TV,2024-05-19
67199,Pooja3619,Pune,60,40997,Headphones,2024-08-29
67200,Arjun812,Delhi,33,73272,TV,2023-02-02
67201,Neha2714,Mumbai,30,34535,Tablet,2023-09-10
67202,Rahul2246,Mumbai,50,36355,Shoes,2023-09-25
67203,Amit3374,Mumbai,44,82730,Mobile,2023-07-21
67204,Karan1015,Pune,25,64851,Tablet,2023-09-12
67205,Rahul1541,Kolkata,51,2419,TV,2023-01-20
67206,Riya2336,Kolkata,27,96554,Headphones,2023-03-26
67207,Neha1719,Kolkata,47,14850,Laptop,2023-09-04
67208,Karan2189,Hyderabad,22,17934,Headphones,2023-07-01
67209,Riya2503,Chennai,31,76080,Shoes,2023-08-06
67210,Karan912,Chennai,25,76730,Headphones,2024-07-10
67211,Rahul2967,Chennai,30,54804,Tablet,2024-05-12
67212,Riya2324,Delhi,44,68762,Shoes,2023-09-03
67213,Sumit3842,Bangalore,19,22125,Mobile,2023-05-15
67214,Riya3319,Delhi,37,6027,Shoes,2024-02-11
67215,Arjun142,Delhi,40,32888,Tablet,2023-09-17
67216,Riya3053,Hyderabad,37,44888,Watch,2024-08-07
67217,Neha4082,Hyderabad,36,3794,Shoes,2024-04-12
67218,Karan1347,Pune,44,76881,Laptop,2023-02-20
67219,Pooja4764,Bangalore,54,21828,Mobile,2023-03-30
67220,Amit727,Chennai,19,15744,Headphones,2023-02-23
67221,Arjun2750,Mumbai,38,79208,TV,2024-09-03
67222,Sumit1509,Delhi,23,77420,Mobile,2024-03-03
67223,Sumit402,Pune,29,86609,Headphones,2023-05-08
67224,Anjali4988,Kolkata,35,75087,TV,2024-04-12
67225,Sumit3616,Mumbai,44,83494,Laptop,2024-05-23
67226,Karan203,Hyderabad,20,56458,Watch,2023-12-15
67227,Riya4952,Delhi,60,89884,Tablet,2023-06-17
67228,Vikram339,Mumbai,34,22331,Laptop,2023-08-23
67229,Amit3867,Kolkata,40,3732,Mobile,2023-12-19
67230,Riya2671,Delhi,27,19986,Mobile,2024-03-01
67231,Karan2876,Pune,56,9219,Tablet,2023-01-31
67232,Pooja2678,Hyderabad,34,90905,Headphones,2023-06-17
67233,Pooja2524,Chennai,28,68456,Tablet,2023-10-05
67234,Pooja1015,Chennai,35,22436,Laptop,2024-03-25
67235,Rahul317,Mumbai,34,59270,Shoes,2024-11-19
67236,Karan3025,Chennai,56,18540,Headphones,2023-03-23
67237,Karan1434,Kolkata,44,61555,Shoes,2023-04-04
67238,Neha3364,Kolkata,26,80702,Laptop,2024-08-05
67239,Neha4565,Pune,47,85984,TV,2024-08-30
67240,Vikram4676,Hyderabad,23,75140,Shoes,2023-11-22
67241,Arjun3269,Hyderabad,31,18469,Laptop,2024-09-25
67242,Rahul3730,Chennai,43,19260,TV,2023-01-31
67243,Rahul2405,Bangalore,53,47192,Mobile,2023-09-25
67244,Neha3018,Bangalore,52,16081,TV,2024-04-12
67245,Neha2722,Bangalore,34,15688,Headphones,2024-08-03
67246,Pooja3112,Bangalore,55,61127,TV,2024-04-08
67247,Vikram1452,Pune,28,42175,Shoes,2024-11-14
67248,Arjun1205,Kolkata,44,81460,Mobile,2024-06-03
67249,Riya1619,Mumbai,41,9967,Headphones,2024-05-27
67250,Karan1111,Bangalore,57,28461,Tablet,2024-07-11
67251,Rahul1958,Chennai,59,37674,Watch,2023-02-17
67252,Neha922,Hyderabad,57,51484,Mobile,2024-10-18
67253,Sumit3921,Chennai,44,46939,Watch,2024-09-21
67254,Neha3581,Kolkata,33,23607,TV,2024-10-01
67255,Rahul2782,Kolkata,59,24423,Headphones,2023-12-16
67256,Karan3729,Hyderabad,43,36488,Tablet,2024-03-23
67257,Vikram3019,Mumbai,44,50159,Tablet,2023-12-25
67258,Amit4219,Bangalore,28,11514,Laptop,2023-01-22
67259,Neha4032,Pune,29,43608,TV,2024-05-31
67260,Pooja1419,Pune,39,83059,Laptop,2023-05-15
67261,Amit2241,Bangalore,33,38660,Tablet,2024-04-24
67262,Neha258,Mumbai,49,99328,TV,2023-11-13
67263,Riya2187,Mumbai,23,95235,Watch,2024-02-28
67264,Pooja640,Delhi,37,2159,TV,2023-04-27
67265,Rahul1761,Chennai,57,3560,Watch,2024-08-06
67266,Arjun3302,Bangalore,49,22616,Watch,2023-02-13
67267,Karan1399,Mumbai,43,91592,Watch,2023-08-08
67268,Karan1229,Chennai,37,38803,Headphones,2023-11-22
67269,Riya4959,Kolkata,44,42373,TV,2023-02-15
67270,Arjun4932,Chennai,33,38583,Laptop,2023-08-16
67271,Riya2012,Mumbai,23,32269,TV,2023-01-15
67272,Amit2048,Bangalore,60,78985,Mobile,2024-10-29
67273,Neha4629,Mumbai,46,18584,Laptop,2024-11-08
67274,Pooja3350,Mumbai,54,90278,Mobile,2023-03-30
67275,Sumit2386,Mumbai,53,2078,Headphones,2024-09-17
67276,Neha4279,Pune,22,8866,Laptop,2023-05-16
67277,Rahul600,Chennai,44,48698,Mobile,2023-02-18
67278,Pooja2224,Bangalore,32,81969,Tablet,2024-10-25
67279,Sumit2861,Hyderabad,29,3495,Laptop,2024-06-18
67280,Riya405,Bangalore,48,34849,Shoes,2023-04-07
67281,Karan4346,Chennai,35,16048,Mobile,2023-05-11
67282,Anjali2779,Delhi,52,64228,Shoes,2023-05-26
67283,Rahul2803,Pune,55,23687,TV,2024-03-18
67284,Arjun2600,Chennai,29,68363,Headphones,2024-09-24
67285,Anjali4435,Chennai,27,15809,Shoes,2023-05-29
67286,Vikram2842,Hyderabad,39,50126,Laptop,2024-04-29
67287,Sumit4025,Kolkata,34,5858,Watch,2023-12-23
67288,Neha2263,Pune,54,7584,TV,2023-11-10
67289,Pooja2012,Hyderabad,42,71624,Shoes,2023-09-13
67290,Arjun4469,Bangalore,32,74247,TV,2024-10-06
67291,Pooja4827,Mumbai,19,82307,Shoes,2024-06-19
67292,Amit761,Kolkata,53,57903,TV,2024-02-24
67293,Amit3884,Pune,41,99350,Shoes,2023-11-12
67294,Riya3525,Pune,31,59554,Tablet,2023-04-16
67295,Vikram770,Delhi,38,13252,Laptop,2024-04-13
67296,Neha2667,Bangalore,45,3656,Headphones,2024-06-03
67297,Pooja2963,Chennai,37,22747,Tablet,2024-05-28
67298,Rahul852,Bangalore,29,45907,Tablet,2024-09-25
67299,Sumit2370,Bangalore,42,94278,Shoes,2023-04-20
67300,Arjun1188,Pune,36,67646,Mobile,2023-04-22
67301,Riya1745,Delhi,47,6573,Headphones,2023-07-30
67302,Vikram1147,Chennai,32,53993,TV,2023-01-23
67303,Rahul2787,Mumbai,58,38213,Laptop,2023-06-11
67304,Anjali890,Delhi,36,86692,Watch,2023-06-23
67305,Sumit4130,Kolkata,18,63076,Watch,2023-05-22
67306,Riya145,Bangalore,21,50038,Mobile,2024-07-01
67307,Pooja3660,Kolkata,56,76020,Watch,2024-05-16
67308,Pooja2087,Pune,24,67212,Tablet,2024-05-18
67309,Pooja3095,Pune,35,92229,Mobile,2024-01-14
67310,Riya1337,Kolkata,20,70908,TV,2023-04-16
67311,Riya595,Kolkata,44,91260,Headphones,2023-05-28
67312,Neha2157,Bangalore,55,60714,Headphones,2023-04-27
67313,Riya828,Chennai,49,17533,Headphones,2024-08-13
67314,Pooja4090,Delhi,34,50394,TV,2023-07-16
67315,Pooja184,Bangalore,56,7923,Watch,2023-01-31
67316,Anjali3231,Pune,35,77136,Laptop,2024-03-03
67317,Rahul4030,Hyderabad,22,17509,Laptop,2024-01-03
67318,Riya3144,Delhi,19,72395,Watch,2023-09-11
67319,Pooja546,Kolkata,60,14946,Shoes,2024-10-29
67320,Sumit1189,Pune,35,81110,Watch,2023-03-22
67321,Arjun2431,Kolkata,56,68268,Shoes,2024-06-04
67322,Neha2545,Kolkata,50,5299,Watch,2023-11-26
67323,Amit2903,Pune,37,95348,Laptop,2023-06-30
67324,Rahul4157,Chennai,24,49216,Laptop,2024-02-04
67325,Arjun3544,Pune,28,85825,Watch,2023-06-08
67326,Neha2057,Delhi,59,17316,Watch,2024-04-15
67327,Pooja2948,Hyderabad,58,65217,Laptop,2024-06-19
67328,Riya1868,Bangalore,30,63153,Headphones,2024-01-10
67329,Rahul150,Chennai,49,25260,Mobile,2024-07-18
67330,Sumit4098,Hyderabad,31,66493,Watch,2023-04-13
67331,Arjun2447,Mumbai,32,34865,Laptop,2023-02-10
67332,Anjali2037,Delhi,41,94050,Laptop,2024-06-17
67333,Neha3851,Kolkata,19,32755,Headphones,2023-11-22
67334,Arjun163,Pune,22,37850,Shoes,2023-05-17
67335,Arjun2438,Delhi,28,75120,Watch,2023-05-01
67336,Amit4755,Kolkata,45,93564,Laptop,2023-12-17
67337,Vikram1568,Chennai,24,15565,Headphones,2023-12-21
67338,Anjali432,Delhi,46,78926,Headphones,2024-09-14
67339,Riya3537,Pune,47,52123,Headphones,2023-05-06
67340,Riya1820,Bangalore,25,40579,Headphones,2024-04-16
67341,Anjali1180,Pune,23,41437,Tablet,2023-09-12
67342,Arjun730,Kolkata,49,37989,TV,2024-10-20
67343,Karan4511,Kolkata,36,52392,Shoes,2023-07-01
67344,Riya1542,Chennai,34,30601,TV,2024-10-16
67345,Arjun3853,Bangalore,55,83209,Watch,2023-04-03
67346,Vikram2956,Delhi,35,93578,Laptop,2024-09-27
67347,Karan1022,Hyderabad,29,31816,Mobile,2024-08-01
67348,Anjali3491,Pune,49,53906,Laptop,2023-01-11
67349,Amit4767,Mumbai,22,47249,Watch,2023-11-24
67350,Amit2513,Mumbai,23,96446,Shoes,2024-03-02
67351,Vikram1155,Kolkata,26,86659,Laptop,2024-09-01
67352,Karan2555,Hyderabad,43,1115,TV,2024-06-30
67353,Neha1187,Bangalore,28,15249,Shoes,2024-04-01
67354,Karan485,Delhi,59,12708,Tablet,2024-09-25
67355,Anjali3241,Pune,57,11766,Watch,2024-04-30
67356,Anjali4616,Chennai,56,63445,Headphones,2023-12-04
67357,Amit1210,Bangalore,27,72015,Tablet,2023-10-31
67358,Amit4318,Hyderabad,29,22462,TV,2024-09-25
67359,Neha206,Mumbai,42,94606,TV,2023-04-01
67360,Arjun2760,Delhi,25,23089,Watch,2024-03-21
67361,Anjali1162,Kolkata,35,54543,TV,2023-11-11
67362,Riya2068,Kolkata,30,76828,Shoes,2023-05-31
67363,Pooja774,Kolkata,47,13816,Tablet,2023-11-18
67364,Neha2102,Kolkata,19,40675,Mobile,2024-07-25
67365,Karan4717,Mumbai,50,97131,TV,2023-09-29
67366,Riya4808,Chennai,21,75972,Mobile,2023-02-10
67367,Anjali149,Pune,53,45214,Shoes,2023-06-13
67368,Arjun3210,Chennai,53,47561,TV,2023-03-18
67369,Karan3494,Mumbai,56,79698,Headphones,2024-04-13
67370,Karan3675,Pune,39,34497,TV,2024-10-30
67371,Pooja4041,Mumbai,45,99364,Mobile,2023-09-25
67372,Riya3395,Hyderabad,31,4000,Shoes,2023-03-04
67373,Vikram1682,Kolkata,45,57054,Mobile,2023-08-07
67374,Anjali2368,Kolkata,57,93380,Shoes,2023-05-21
67375,Sumit1196,Pune,24,99401,Shoes,2024-04-02
67376,Pooja225,Pune,28,65542,Tablet,2024-10-15
67377,Neha663,Hyderabad,38,23951,Laptop,2023-11-05
67378,Pooja3473,Chennai,34,14037,Mobile,2024-06-13
67379,Arjun2096,Pune,26,37438,Mobile,2024-06-28
67380,Arjun4988,Pune,45,87407,TV,2024-03-05
67381,Amit1355,Pune,34,22867,Shoes,2023-03-26
67382,Karan3935,Kolkata,30,24136,TV,2024-03-31
67383,Sumit4589,Mumbai,32,7341,Laptop,2024-01-19
67384,Amit4302,Kolkata,24,58986,Shoes,2023-10-17
67385,Sumit4312,Delhi,25,29647,Tablet,2023-10-10
67386,Anjali3773,Hyderabad,26,71518,Laptop,2024-01-26
67387,Karan860,Pune,29,78638,TV,2024-10-24
67388,Riya2466,Hyderabad,44,34561,TV,2023-07-03
67389,Amit1114,Bangalore,44,54838,Tablet,2023-03-03
67390,Riya2513,Chennai,49,1884,Laptop,2023-01-23
67391,Riya3002,Kolkata,34,70401,Laptop,2023-06-03
67392,Rahul74,Mumbai,20,23808,Mobile,2023-08-19
67393,Arjun2867,Bangalore,25,57525,Mobile,2024-08-31
67394,Karan3733,Kolkata,48,81520,Laptop,2023-11-14
67395,Neha4043,Pune,51,9998,TV,2024-08-20
67396,Rahul2302,Chennai,43,36032,Mobile,2024-11-07
67397,Anjali4661,Mumbai,57,61830,Tablet,2024-09-29
67398,Arjun3986,Chennai,27,13960,Watch,2023-12-10
67399,Neha4280,Kolkata,48,1926,Tablet,2024-02-29
67400,Sumit3097,Bangalore,19,56469,Laptop,2023-11-27
67401,Anjali2605,Chennai,34,96170,Shoes,2024-01-28
67402,Pooja2918,Hyderabad,43,33096,Mobile,2024-05-28
67403,Pooja4845,Pune,57,34319,Watch,2023-08-30
67404,Riya4564,Kolkata,41,85879,Tablet,2023-03-16
67405,Rahul2541,Delhi,22,43859,Laptop,2024-11-17
67406,Riya2058,Mumbai,29,53538,TV,2024-08-15
67407,Karan273,Delhi,25,86826,Shoes,2023-08-28
67408,Vikram3595,Mumbai,22,18937,Mobile,2023-07-29
67409,Karan4822,Kolkata,22,79905,Mobile,2023-06-25
67410,Sumit139,Pune,39,67515,Tablet,2024-08-26
67411,Anjali480,Chennai,50,29201,TV,2023-07-15
67412,Riya960,Hyderabad,34,17989,Headphones,2023-05-28
67413,Arjun1524,Mumbai,47,33776,Laptop,2023-07-12
67414,Arjun4374,Delhi,40,11325,Mobile,2023-02-17
67415,Karan4185,Chennai,21,52233,TV,2023-01-03
67416,Anjali2873,Hyderabad,18,13610,Laptop,2024-11-23
67417,Rahul943,Pune,20,29205,Mobile,2024-09-09
67418,Amit3518,Chennai,54,5620,Watch,2023-06-20
67419,Arjun223,Delhi,31,49611,Watch,2023-09-16
67420,Arjun2366,Delhi,21,23433,Tablet,2024-01-06
67421,Sumit844,Mumbai,35,14407,Mobile,2023-04-19
67422,Rahul720,Chennai,19,85446,Tablet,2024-04-20
67423,Arjun242,Kolkata,40,36971,Watch,2023-11-27
67424,Vikram3530,Kolkata,59,52056,Tablet,2023-06-26
67425,Anjali4475,Pune,23,18234,Headphones,2024-07-04
67426,Riya1306,Pune,48,1494,Shoes,2023-04-27
67427,Vikram621,Kolkata,18,14013,TV,2024-08-22
67428,Karan739,Bangalore,50,39027,Shoes,2024-07-28
67429,Rahul3101,Chennai,59,77235,Headphones,2024-03-13
67430,Sumit2478,Hyderabad,31,52612,Laptop,2024-06-08
67431,Vikram300,Chennai,41,40015,Shoes,2024-02-04
67432,Vikram2305,Chennai,49,95556,Watch,2024-02-14
67433,Pooja3228,Delhi,46,79244,Tablet,2024-10-23
67434,Riya4011,Pune,30,84049,TV,2023-10-18
67435,Anjali4935,Chennai,56,77182,Headphones,2023-05-12
67436,Neha350,Pune,48,97811,Mobile,2023-04-09
67437,Pooja524,Mumbai,36,71296,TV,2024-09-03
67438,Vikram3281,Mumbai,30,23089,Watch,2024-11-07
67439,Vikram3401,Mumbai,40,32828,Headphones,2023-09-22
67440,Anjali3476,Kolkata,46,69125,TV,2024-04-02
67441,Riya4754,Chennai,20,35188,Laptop,2024-09-29
67442,Karan3837,Bangalore,37,91269,Laptop,2023-10-13
67443,Amit2479,Delhi,41,10035,Watch,2023-03-01
67444,Anjali738,Bangalore,50,78539,Shoes,2023-01-20
67445,Pooja1755,Hyderabad,56,37418,Laptop,2023-01-02
67446,Karan4092,Hyderabad,27,5567,Laptop,2023-07-13
67447,Vikram543,Hyderabad,29,79142,Watch,2024-07-16
67448,Pooja2672,Delhi,23,89593,Mobile,2023-01-21
67449,Pooja2729,Pune,39,95759,Mobile,2024-09-21
67450,Karan4815,Bangalore,49,72904,Tablet,2024-07-14
67451,Amit4322,Chennai,58,98964,Tablet,2024-10-25
67452,Riya1892,Hyderabad,38,51428,TV,2023-07-13
67453,Pooja3598,Pune,57,20043,Tablet,2023-12-26
67454,Pooja2771,Mumbai,50,90900,Tablet,2023-07-11
67455,Sumit3901,Pune,45,31009,Laptop,2024-10-24
67456,Amit4589,Hyderabad,47,44925,Laptop,2023-05-08
67457,Riya243,Bangalore,22,18527,Headphones,2024-02-22
67458,Anjali4592,Pune,59,62390,Shoes,2023-03-08
67459,Rahul2873,Hyderabad,18,75116,Headphones,2023-08-06
67460,Rahul2314,Bangalore,54,76480,TV,2023-03-16
67461,Pooja1825,Delhi,51,9273,Mobile,2024-07-23
67462,Arjun1096,Mumbai,22,69380,Laptop,2024-06-28
67463,Amit3253,Mumbai,51,75175,Headphones,2023-04-28
67464,Anjali1248,Bangalore,34,80222,Mobile,2024-01-11
67465,Rahul4328,Pune,36,21835,Tablet,2023-01-01
67466,Arjun2136,Chennai,43,76639,TV,2023-06-16
67467,Arjun4780,Pune,54,95506,Headphones,2024-10-02
67468,Anjali1905,Hyderabad,30,87767,Mobile,2023-11-24
67469,Neha418,Kolkata,18,80440,Watch,2023-12-08
67470,Vikram2763,Delhi,25,32778,Tablet,2024-04-18
67471,Amit709,Hyderabad,33,19104,Laptop,2023-12-29
67472,Karan2817,Pune,59,76780,Mobile,2023-12-01
67473,Arjun905,Mumbai,44,23766,Headphones,2023-12-12
67474,Arjun2236,Bangalore,23,16558,Mobile,2024-01-17
67475,Arjun554,Pune,50,48982,Headphones,2024-10-01
67476,Sumit998,Bangalore,50,37809,Laptop,2023-10-24
67477,Amit1422,Delhi,23,32397,Tablet,2023-10-18
67478,Vikram1114,Kolkata,31,60387,TV,2023-04-10
67479,Pooja415,Mumbai,30,13779,Shoes,2024-08-01
67480,Sumit4224,Hyderabad,59,62704,Shoes,2023-07-05
67481,Neha2757,Delhi,41,77265,Headphones,2024-07-23
67482,Sumit3986,Mumbai,37,11032,Laptop,2024-03-02
67483,Vikram914,Mumbai,31,99178,Shoes,2023-12-29
67484,Riya4270,Kolkata,27,9743,Laptop,2023-02-14
67485,Neha3420,Bangalore,29,73246,TV,2024-10-04
67486,Neha4127,Mumbai,41,77787,Laptop,2023-02-11
67487,Anjali1872,Hyderabad,54,18744,Tablet,2023-10-31
67488,Anjali382,Bangalore,33,80213,TV,2024-01-06
67489,Anjali2878,Bangalore,38,98764,TV,2024-02-07
67490,Anjali3522,Delhi,23,17326,Shoes,2023-06-07
67491,Karan3864,Delhi,51,26635,Shoes,2024-04-06
67492,Anjali1960,Kolkata,25,82781,Shoes,2023-10-20
67493,Amit2231,Bangalore,33,85131,Watch,2023-10-02
67494,Neha569,Mumbai,41,23376,Tablet,2024-10-19
67495,Karan4962,Chennai,22,87461,Mobile,2024-04-21
67496,Sumit873,Delhi,41,3927,Shoes,2023-09-21
67497,Arjun2088,Bangalore,32,68047,Laptop,2023-10-04
67498,Amit250,Delhi,48,80437,Tablet,2023-09-18
67499,Sumit4814,Kolkata,50,5690,Mobile,2023-03-01
67500,Neha3774,Delhi,46,18676,Laptop,2024-03-05
67501,Arjun4986,Hyderabad,24,9998,Headphones,2023-02-04
67502,Karan1005,Bangalore,22,48423,TV,2023-05-07
67503,Arjun1710,Hyderabad,21,56317,TV,2023-05-08
67504,Sumit1006,Kolkata,52,90984,Watch,2023-12-04
67505,Riya3420,Delhi,39,15577,Headphones,2024-05-07
67506,Anjali1780,Mumbai,49,54869,TV,2024-09-12
67507,Pooja2368,Delhi,37,69616,Laptop,2024-01-21
67508,Arjun3988,Delhi,55,83476,Laptop,2023-07-06
67509,Sumit1266,Pune,25,23080,Watch,2023-07-19
67510,Rahul1232,Chennai,51,38648,Mobile,2024-09-19
67511,Pooja135,Bangalore,52,64362,Laptop,2024-07-30
67512,Pooja2327,Bangalore,43,9709,Laptop,2024-10-13
67513,Arjun1025,Kolkata,57,59500,Mobile,2024-01-25
67514,Arjun1142,Chennai,33,53597,Headphones,2024-03-20
67515,Karan4607,Mumbai,30,99708,TV,2023-03-01
67516,Neha3514,Mumbai,49,50973,Laptop,2024-08-31
67517,Vikram4580,Hyderabad,39,81070,Laptop,2023-11-06
67518,Sumit1644,Chennai,41,61580,Tablet,2023-09-09
67519,Riya131,Hyderabad,19,26017,Headphones,2023-11-28
67520,Arjun758,Chennai,51,96959,Tablet,2024-10-31
67521,Anjali4589,Mumbai,50,77216,Mobile,2024-10-28
67522,Anjali2335,Bangalore,37,99767,Shoes,2023-06-26
67523,Karan4712,Chennai,58,85261,Shoes,2024-10-15
67524,Pooja3067,Delhi,23,19820,TV,2024-01-27
67525,Neha585,Mumbai,33,56431,Mobile,2024-03-13
67526,Amit4671,Chennai,18,46335,Laptop,2024-04-02
67527,Karan3369,Pune,36,32477,Watch,2024-05-06
67528,Sumit4108,Delhi,31,36139,Mobile,2023-12-26
67529,Anjali3452,Delhi,30,83607,Laptop,2023-07-06
67530,Karan3386,Hyderabad,55,55881,Shoes,2023-11-03
67531,Karan1053,Mumbai,57,60204,TV,2023-08-31
67532,Neha2700,Mumbai,39,51214,Laptop,2024-07-16
67533,Riya4634,Hyderabad,38,78400,Tablet,2024-01-27
